"date","adjusted"
2012-09-28,13437.129883
2012-10-05,13610.150391
2012-10-12,13328.849609
2012-10-19,13343.509766
2012-10-26,13107.209961
2012-11-02,13093.160156
2012-11-09,12815.389648
2012-11-16,12588.30957
2012-11-23,13009.530273
2012-11-30,13025.580078
2012-12-07,13155.129883
2012-12-14,13135.009766
2012-12-21,13190.839844
2012-12-28,12938.110352
2013-01-04,13435.209961
2013-01-11,13488.429688
2013-01-18,13649.700195
2013-01-25,13895.980469
2013-02-01,14009.790039
2013-02-08,13992.969727
2013-02-15,13981.759766
2013-02-22,14000.570313
2013-03-01,14089.660156
2013-03-08,14397.070313
2013-03-15,14514.110352
2013-03-22,14512.030273
2013-03-28,14578.540039
2013-04-05,14565.25
2013-04-12,14865.05957
2013-04-19,14547.509766
2013-04-26,14712.549805
2013-05-03,14973.959961
2013-05-10,15118.490234
2013-05-17,15354.400391
2013-05-24,15303.099609
2013-05-31,15115.570313
2013-06-07,15248.120117
2013-06-14,15070.179688
2013-06-21,14799.400391
2013-06-28,14909.599609
2013-07-05,15135.839844
2013-07-12,15464.299805
2013-07-19,15543.740234
2013-07-26,15558.830078
2013-08-02,15658.360352
2013-08-09,15425.509766
2013-08-16,15081.469727
2013-08-23,15010.509766
2013-08-30,14810.30957
2013-09-06,14922.5
2013-09-13,15376.05957
2013-09-20,15451.089844
2013-09-27,15258.240234
2013-10-04,15072.580078
2013-10-11,15237.110352
2013-10-18,15399.650391
2013-10-25,15570.280273
2013-11-01,15615.549805
2013-11-08,15761.780273
2013-11-15,15961.700195
2013-11-22,16064.769531
2013-11-29,16086.410156
2013-12-06,16020.200195
2013-12-13,15755.360352
2013-12-20,16221.139648
2013-12-27,16478.410156
2014-01-03,16469.990234
2014-01-10,16437.050781
2014-01-17,16458.560547
2014-01-24,15879.110352
2014-01-31,15698.849609
2014-02-07,15794.080078
2014-02-14,16154.389648
2014-02-21,16103.299805
2014-02-28,16321.709961
2014-03-07,16452.720703
2014-03-14,16065.669922
2014-03-21,16302.769531
2014-03-28,16323.05957
2014-04-04,16412.710938
2014-04-11,16026.75
2014-04-17,16408.539063
2014-04-25,16361.459961
2014-05-02,16512.890625
2014-05-09,16583.339844
2014-05-16,16491.310547
2014-05-23,16606.269531
2014-05-30,16717.169922
2014-06-06,16924.279297
2014-06-13,16775.740234
2014-06-20,16947.080078
2014-06-27,16851.839844
2014-07-03,17068.259766
2014-07-11,16943.810547
2014-07-18,17100.179688
2014-07-25,16960.570313
2014-08-01,16493.369141
2014-08-08,16553.929688
2014-08-15,16662.910156
2014-08-22,17001.220703
2014-08-29,17098.449219
2014-09-05,17137.359375
2014-09-12,16987.509766
2014-09-19,17279.740234
2014-09-26,17113.150391
2014-10-03,17009.689453
2014-10-10,16544.099609
2014-10-17,16380.410156
2014-10-24,16805.410156
2014-10-31,17390.519531
2014-11-07,17573.929688
2014-11-14,17634.740234
2014-11-21,17810.060547
2014-11-28,17828.240234
2014-12-05,17958.789063
2014-12-12,17280.830078
2014-12-19,17804.800781
2014-12-26,18053.710938
2015-01-02,17832.990234
2015-01-09,17737.369141
2015-01-16,17511.570313
2015-01-23,17672.599609
2015-01-30,17164.949219
2015-02-06,17824.289063
2015-02-13,18019.349609
2015-02-20,18140.439453
2015-02-27,18132.699219
2015-03-06,17856.779297
2015-03-13,17749.310547
2015-03-20,18127.650391
2015-03-27,17712.660156
2015-04-02,17763.240234
2015-04-10,18057.650391
2015-04-17,17826.300781
2015-04-24,18080.140625
2015-05-01,18024.060547
2015-05-08,18191.109375
2015-05-15,18272.560547
2015-05-22,18232.019531
2015-05-29,18010.679688
2015-06-05,17849.460938
2015-06-12,17898.839844
2015-06-19,18015.949219
2015-06-26,17946.679688
2015-07-02,17730.109375
2015-07-10,17760.410156
2015-07-17,18086.449219
2015-07-24,17568.529297
2015-07-31,17689.859375
2015-08-07,17373.380859
2015-08-14,17477.400391
2015-08-21,16459.75
2015-08-28,16643.009766
2015-09-04,16102.379883
2015-09-11,16433.089844
2015-09-18,16384.580078
2015-09-25,16314.669922
2015-10-02,16472.369141
2015-10-09,17084.490234
2015-10-16,17215.970703
2015-10-23,17646.699219
2015-10-30,17663.539063
2015-11-06,17910.330078
2015-11-13,17245.240234
2015-11-20,17823.810547
2015-11-27,17813.390625
2015-12-04,17847.630859
2015-12-11,17265.210938
2015-12-18,17128.550781
2015-12-24,17552.169922
2015-12-31,17425.029297
2016-01-08,16346.450195
2016-01-15,15988.080078
2016-01-22,16093.509766
2016-01-29,16466.300781
2016-02-05,16204.969727
2016-02-12,15973.839844
2016-02-19,16391.990234
2016-02-26,16639.970703
2016-03-04,17006.769531
2016-03-11,17213.310547
2016-03-18,17602.300781
2016-03-24,17515.730469
2016-04-01,17792.75
2016-04-08,17576.960938
2016-04-15,17897.460938
2016-04-22,18003.75
2016-04-29,17773.640625
2016-05-06,17740.630859
2016-05-13,17535.320313
2016-05-20,17500.939453
2016-05-27,17873.220703
2016-06-03,17807.060547
2016-06-10,17865.339844
2016-06-17,17675.160156
2016-06-24,17400.75
2016-07-01,17949.369141
2016-07-08,18146.740234
2016-07-15,18516.550781
2016-07-22,18570.849609
2016-07-29,18432.240234
2016-08-05,18543.529297
2016-08-12,18576.470703
2016-08-19,18552.570313
2016-08-26,18395.400391
2016-09-02,18491.960938
2016-09-09,18085.449219
2016-09-16,18123.800781
2016-09-23,18261.449219
2016-09-30,18308.150391
2016-10-07,18240.490234
2016-10-14,18138.380859
2016-10-21,18145.710938
2016-10-28,18161.189453
2016-11-04,17888.279297
2016-11-11,18847.660156
2016-11-18,18867.929688
2016-11-25,19152.140625
2016-12-02,19170.419922
2016-12-09,19756.849609
2016-12-16,19843.410156
2016-12-23,19933.810547
2016-12-30,19762.599609
2017-01-06,19963.800781
2017-01-13,19885.730469
2017-01-20,19827.25
2017-01-27,20093.779297
2017-02-03,20071.460938
2017-02-10,20269.369141
2017-02-17,20624.050781
2017-02-24,20821.759766
2017-03-03,21005.710938
2017-03-10,20902.980469
2017-03-17,20914.619141
2017-03-24,20596.720703
2017-03-31,20663.220703
2017-04-07,20656.099609
2017-04-13,20453.25
2017-04-21,20547.759766
2017-04-28,20940.509766
2017-05-05,21006.939453
2017-05-12,20896.609375
2017-05-19,20804.839844
2017-05-26,21080.279297
2017-06-02,21206.289063
2017-06-09,21271.970703
2017-06-16,21384.279297
2017-06-23,21394.759766
2017-06-30,21349.630859
2017-07-07,21414.339844
2017-07-14,21637.740234
2017-07-21,21580.070313
2017-07-28,21830.310547
2017-08-04,22092.810547
2017-08-11,21858.320313
2017-08-18,21674.509766
2017-08-25,21813.669922
2017-09-01,21987.560547
2017-09-08,21797.789063
2017-09-15,22268.339844
2017-09-22,22349.589844
2017-09-29,22405.089844
2017-10-06,22773.669922
2017-10-13,22871.720703
2017-10-20,23328.630859
2017-10-27,23434.189453
2017-11-03,23539.189453
2017-11-10,23422.210938
2017-11-17,23358.240234
2017-11-24,23557.990234
2017-12-01,24231.589844
2017-12-08,24329.160156
2017-12-15,24651.740234
2017-12-22,24754.060547
2017-12-29,24719.220703
2018-01-05,25295.869141
2018-01-12,25803.189453
2018-01-19,26071.720703
2018-01-26,26616.710938
2018-02-02,25520.960938
2018-02-09,24190.900391
2018-02-16,25219.380859
2018-02-23,25309.990234
2018-03-02,24538.060547
2018-03-09,25335.740234
2018-03-16,24946.509766
2018-03-23,23533.199219
2018-03-29,24103.109375
2018-04-06,23932.759766
2018-04-13,24360.140625
2018-04-20,24462.939453
2018-04-27,24311.189453
2018-05-04,24262.509766
2018-05-11,24831.169922
2018-05-18,24715.089844
2018-05-25,24753.089844
2018-06-01,24635.210938
2018-06-08,25316.529297
2018-06-15,25090.480469
2018-06-22,24580.890625
2018-06-29,24271.410156
2018-07-06,24456.480469
2018-07-13,25019.410156
2018-07-20,25058.119141
2018-07-27,25451.060547
2018-08-03,25462.580078
2018-08-10,25313.140625
2018-08-17,25669.320313
2018-08-24,25790.349609
2018-08-30,25986.919922
